,business_id,name,neighborhood,address,city,state,postal_code,latitude,longitude,stars,review_count,is_open,attributes,categories,hours
88,VrLlN_zRx77i9sECufz5CQ,Pho Vietnam,,70 rue Viger,Montreal,QC,H2Z 1J4,45.4474399,-73.8568222,3.0,4,0,"Row(AcceptsInsurance=None, AgesAllowed=None, Alcohol='none', Ambience=Row(casual=False, classy=False, divey=None, hipster=False, intimate=False, romantic=False, touristy=False, trendy=False, upscale=False), BYOB=None, BYOBCorkage=None, BestNights=None, BikeParking=None, BusinessAcceptsBitcoin=None, BusinessAcceptsCreditCards=True, BusinessParking=Row(garage=False, lot=False, street=True, valet=False, validated=False), ByAppointmentOnly=None, Caters=False, CoatCheck=None, Corkage=None, DietaryRestrictions=None, DogsAllowed=None, DriveThru=None, GoodForDancing=None, GoodForKids=True, GoodForMeal=Row(breakfast=False, brunch=False, dessert=False, dinner=False, latenight=False, lunch=False), HairSpecializesIn=None, HappyHour=None, HasTV=False, Music=None, NoiseLevel='quiet', Open24Hours=None, OutdoorSeating=False, RestaurantsAttire='casual', RestaurantsCounterService=None, RestaurantsDelivery=False, RestaurantsGoodForGroups=True, RestaurantsPriceRange2=2, RestaurantsReservations=False, RestaurantsTableService=True, RestaurantsTakeOut=True, Smoking=None, WheelchairAccessible=False, WiFi='no')","['Restaurants', 'Vietnamese']","Row(Friday=None, Monday=None, Saturday=None, Sunday=None, Thursday=None, Tuesday=None, Wednesday=None)"
89,gVMu_ToZCgRSzfBm_lsuRw,Restaurant Lafleur,Ville-Marie,268 Sainte Catherine Street  W,Montreal,QC,H2X 2A1,45.5070647,-73.5662334,4.0,5,1,"Row(AcceptsInsurance=None, AgesAllowed=None, Alcohol='none', Ambience=Row(casual=False, classy=False, divey=None, hipster=False, intimate=False, romantic=False, touristy=False, trendy=False, upscale=False), BYOB=None, BYOBCorkage=None, BestNights=None, BikeParking=False, BusinessAcceptsBitcoin=None, BusinessAcceptsCreditCards=True, BusinessParking=Row(garage=False, lot=False, street=False, valet=False, validated=False), ByAppointmentOnly=None, Caters=False, CoatCheck=None, Corkage=None, DietaryRestrictions=None, DogsAllowed=None, DriveThru=False, GoodForDancing=None, GoodForKids=True, GoodForMeal=Row(breakfast=False, brunch=False, dessert=False, dinner=False, latenight=False, lunch=False), HairSpecializesIn=None, HappyHour=None, HasTV=False, Music=None, NoiseLevel='average', Open24Hours=None, OutdoorSeating=True, RestaurantsAttire='casual', RestaurantsCounterService=None, RestaurantsDelivery=False, RestaurantsGoodForGroups=True, RestaurantsPriceRange2=1, RestaurantsReservations=False, RestaurantsTableService=False, RestaurantsTakeOut=True, Smoking=None, WheelchairAccessible=None, WiFi='no')","['Hot Dogs', 'Poutineries', 'Fast Food', 'Restaurants']","Row(Friday='10:30-23:00', Monday='10:30-23:00', Saturday='10:30-23:00', Sunday='10:30-23:00', Thursday='10:30-23:00', Tuesday='10:30-23:00', Wednesday='10:30-23:00')"
90,9B9VEYYj8oW5byOZeerwaQ,Second Cup,Ville-Marie,1122 Sainte-Catherine Rue W,Montreal,QC,H3B 1H4,45.4995021,-73.5730679,3.5,53,1,"Row(AcceptsInsurance=None, AgesAllowed=None, Alcohol='none', Ambience=Row(casual=False, classy=False, divey=None, hipster=False, intimate=False, romantic=False, touristy=False, trendy=False, upscale=False), BYOB=None, BYOBCorkage=None, BestNights=None, BikeParking=True, BusinessAcceptsBitcoin=None, BusinessAcceptsCreditCards=True, BusinessParking=Row(garage=False, lot=False, street=True, valet=False, validated=False), ByAppointmentOnly=None, Caters=False, CoatCheck=None, Corkage=None, DietaryRestrictions=None, DogsAllowed=None, DriveThru=None, GoodForDancing=None, GoodForKids=True, GoodForMeal=Row(breakfast=False, brunch=False, dessert=False, dinner=False, latenight=False, lunch=True), HairSpecializesIn=None, HappyHour=None, HasTV=False, Music=None, NoiseLevel='average', Open24Hours=None, OutdoorSeating=False, RestaurantsAttire='casual', RestaurantsCounterService=None, RestaurantsDelivery=False, RestaurantsGoodForGroups=True, RestaurantsPriceRange2=1, RestaurantsReservations=False, RestaurantsTableService=False, RestaurantsTakeOut=True, Smoking=None, WheelchairAccessible=None, WiFi='free')","['Restaurants', 'Food', 'Cafes', 'Coffee & Tea']","Row(Friday=None, Monday=None, Saturday=None, Sunday=None, Thursday=None, Tuesday=None, Wednesday=None)"
91,87Ijd_FoCxNWNFPfPy98pg,L'Instant,,"Casino de Montreal, 1 Avenue du Casino",Montreal,QC,H3C 4W7,45.505458,-73.5257755,2.5,3,1,"Row(AcceptsInsurance=None, AgesAllowed=None, Alcohol=None, Ambience=None, BYOB=None, BYOBCorkage=None, BestNights=None, BikeParking=None, BusinessAcceptsBitcoin=None, BusinessAcceptsCreditCards=None, BusinessParking=None, ByAppointmentOnly=None, Caters=None, CoatCheck=None, Corkage=None, DietaryRestrictions=None, DogsAllowed=None, DriveThru=None, GoodForDancing=None, GoodForKids=False, GoodForMeal=None, HairSpecializesIn=None, HappyHour=None, HasTV=None, Music=None, NoiseLevel=None, Open24Hours=None, OutdoorSeating=None, RestaurantsAttire=None, RestaurantsCounterService=None, RestaurantsDelivery=False, RestaurantsGoodForGroups=None, RestaurantsPriceRange2=None, RestaurantsReservations=False, RestaurantsTableService=None, RestaurantsTakeOut=False, Smoking=None, WheelchairAccessible=None, WiFi=None)","['Restaurants', 'Cafes', 'Delis']","Row(Friday='0:00-0:00', Monday='0:00-0:00', Saturday='0:00-0:00', Sunday='0:00-0:00', Thursday='0:00-0:00', Tuesday='0:00-0:00', Wednesday='0:00-0:00')"
92,lzAdB8WhYTh3eZk6CsOysQ,Java U,Ville-Marie,350 St Antoine W,Montreal,QC,H2Y 3X4,45.5030047,-73.5603675,4.0,19,1,"Row(AcceptsInsurance=None, AgesAllowed=None, Alcohol=None, Ambience=None, BYOB=None, BYOBCorkage=None, BestNights=None, BikeParking=True, BusinessAcceptsBitcoin=None, BusinessAcceptsCreditCards=True, BusinessParking=Row(garage=False, lot=False, street=False, valet=False, validated=False), ByAppointmentOnly=None, Caters=None, CoatCheck=None, Corkage=None, DietaryRestrictions=None, DogsAllowed=None, DriveThru=None, GoodForDancing=None, GoodForKids=None, GoodForMeal=None, HairSpecializesIn=None, HappyHour=None, HasTV=None, Music=None, NoiseLevel=None, Open24Hours=None, OutdoorSeating=False, RestaurantsAttire=None, RestaurantsCounterService=None, RestaurantsDelivery=None, RestaurantsGoodForGroups=None, RestaurantsPriceRange2=2, RestaurantsReservations=None, RestaurantsTableService=None, RestaurantsTakeOut=True, Smoking=None, WheelchairAccessible=None, WiFi='free')","['Coffee & Tea', 'Food']","Row(Friday=None, Monday=None, Saturday=None, Sunday=None, Thursday=None, Tuesday=None, Wednesday=None)"
93,oHbNoRbpJyEzrYz3yG2C1Q,Hotel Casa Bella,Plateau-Mont-Royal,264 Sherbrooke Rue W,Montreal,QC,H2X 1X9,45.5090037,-73.5707489,3.5,7,1,"Row(AcceptsInsurance=None, AgesAllowed=None, Alcohol=None, Ambience=None, BYOB=None, BYOBCorkage=None, BestNights=None, BikeParking=None, BusinessAcceptsBitcoin=None, BusinessAcceptsCreditCards=True, BusinessParking=None, ByAppointmentOnly=None, Caters=None, CoatCheck=None, Corkage=None, DietaryRestrictions=None, DogsAllowed=None, DriveThru=None, GoodForDancing=None, GoodForKids=None, GoodForMeal=None, HairSpecializesIn=None, HappyHour=None, HasTV=None, Music=None, NoiseLevel=None, Open24Hours=None, OutdoorSeating=None, RestaurantsAttire=None, RestaurantsCounterService=None, RestaurantsDelivery=None, RestaurantsGoodForGroups=None, RestaurantsPriceRange2=1, RestaurantsReservations=None, RestaurantsTableService=None, RestaurantsTakeOut=None, Smoking=None, WheelchairAccessible=None, WiFi='free')","['Hotels & Travel', 'Event Planning & Services', 'Hotels']","Row(Friday=None, Monday=None, Saturday=None, Sunday=None, Thursday=None, Tuesday=None, Wednesday=None)"
94,EVe1uRxc6qBdvd9lTWSH4g,McDonald's,Sud-Ouest,3026 Rue Notre-Dame Ouest,Montreal,QC,H4C 1P1,45.4807189,-73.5785314,2.0,6,1,"Row(AcceptsInsurance=None, AgesAllowed=None, Alcohol='none', Ambience=None, BYOB=None, BYOBCorkage=None, BestNights=None, BikeParking=True, BusinessAcceptsBitcoin=None, BusinessAcceptsCreditCards=True, BusinessParking=Row(garage=False, lot=False, street=False, valet=False, validated=False), ByAppointmentOnly=None, Caters=False, CoatCheck=None, Corkage=None, DietaryRestrictions=None, DogsAllowed=None, DriveThru=True, GoodForDancing=None, GoodForKids=True, GoodForMeal=Row(breakfast=False, brunch=False, dessert=False, dinner=False, latenight=False, lunch=False), HairSpecializesIn=None, HappyHour=None, HasTV=False, Music=None, NoiseLevel='average', Open24Hours=None, OutdoorSeating=False, RestaurantsAttire='casual', RestaurantsCounterService=None, RestaurantsDelivery=False, RestaurantsGoodForGroups=True, RestaurantsPriceRange2=1, RestaurantsReservations=False, RestaurantsTableService=False, RestaurantsTakeOut=True, Smoking=None, WheelchairAccessible=None, WiFi='free')","['Burgers', 'Fast Food', 'Restaurants']","Row(Friday='5:00-23:00', Monday='5:00-23:00', Saturday='5:00-23:00', Sunday='5:00-23:00', Thursday='5:00-23:00', Tuesday='5:00-23:00', Wednesday='5:00-23:00')"
95,8tx85Vc_ijwNCriYkrcYfw,Carsleys Whetstone & Company,Ville-Marie,"1117 Rue Sainte-Catherine Ouest, Bureau 700",Montreal,QC,H3B 1H9,45.4998243,-73.5734885,4.5,3,1,"Row(AcceptsInsurance=None, AgesAllowed=None, Alcohol=None, Ambience=None, BYOB=None, BYOBCorkage=None, BestNights=None, BikeParking=False, BusinessAcceptsBitcoin=None, BusinessAcceptsCreditCards=True, BusinessParking=Row(garage=False, lot=False, street=False, valet=False, validated=False), ByAppointmentOnly=None, Caters=None, CoatCheck=None, Corkage=None, DietaryRestrictions=None, DogsAllowed=None, DriveThru=None, GoodForDancing=None, GoodForKids=None, GoodForMeal=None, HairSpecializesIn=None, HappyHour=None, HasTV=None, Music=None, NoiseLevel=None, Open24Hours=None, OutdoorSeating=None, RestaurantsAttire=None, RestaurantsCounterService=None, RestaurantsDelivery=None, RestaurantsGoodForGroups=None, RestaurantsPriceRange2=2, RestaurantsReservations=None, RestaurantsTableService=None, RestaurantsTakeOut=None, Smoking=None, WheelchairAccessible=None, WiFi=None)","['Books', 'Mags', 'Music & Video', 'Antiques', 'Hobby Shops', 'Comic Books', 'Gold Buyers', 'Shopping', 'Jewelry']","Row(Friday='9:00-16:00', Monday='9:00-16:00', Saturday=None, Sunday=None, Thursday='9:00-16:00', Tuesday='9:00-16:00', Wednesday='9:00-16:00')"
96,2tiFUn8EU0EpjWBHjt1L6w,Wok Cafe,Ville-Marie,1845 Sainte-Catherine Rue W,Montreal,QC,H3H 1M2,45.493219,-73.580242,2.5,27,1,"Row(AcceptsInsurance=None, AgesAllowed=None, Alcohol='beer_and_wine', Ambience=Row(casual=False, classy=False, divey=None, hipster=False, intimate=False, romantic=False, touristy=False, trendy=False, upscale=False), BYOB=None, BYOBCorkage=None, BestNights=None, BikeParking=True, BusinessAcceptsBitcoin=None, BusinessAcceptsCreditCards=False, BusinessParking=Row(garage=False, lot=False, street=False, valet=False, validated=False), ByAppointmentOnly=None, Caters=False, CoatCheck=None, Corkage=None, DietaryRestrictions=None, DogsAllowed=None, DriveThru=None, GoodForDancing=None, GoodForKids=True, GoodForMeal=Row(breakfast=False, brunch=False, dessert=False, dinner=False, latenight=False, lunch=True), HairSpecializesIn=None, HappyHour=None, HasTV=False, Music=None, NoiseLevel='quiet', Open24Hours=None, OutdoorSeating=False, RestaurantsAttire='casual', RestaurantsCounterService=None, RestaurantsDelivery=True, RestaurantsGoodForGroups=True, RestaurantsPriceRange2=2, RestaurantsReservations=False, RestaurantsTableService=True, RestaurantsTakeOut=True, Smoking=None, WheelchairAccessible=None, WiFi='no')","['Chinese', 'Restaurants']","Row(Friday=None, Monday=None, Saturday=None, Sunday=None, Thursday=None, Tuesday=None, Wednesday=None)"
97,2xBmsmgKHJaqV7uWpbmMiA,Bar le Sénateur,Ville-Marie,1 Place du Canada,Montreal,QC,H3B 4C9,45.497457,-73.567265,3.0,4,1,"Row(AcceptsInsurance=None, AgesAllowed=None, Alcohol='full_bar', Ambience=Row(casual=False, classy=False, divey=None, hipster=False, intimate=False, romantic=False, touristy=False, trendy=False, upscale=False), BYOB=None, BYOBCorkage=None, BestNights=None, BikeParking=True, BusinessAcceptsBitcoin=None, BusinessAcceptsCreditCards=None, BusinessParking=Row(garage=False, lot=False, street=False, valet=False, validated=False), ByAppointmentOnly=None, Caters=None, CoatCheck=None, Corkage=None, DietaryRestrictions=None, DogsAllowed=None, DriveThru=None, GoodForDancing=False, GoodForKids=None, GoodForMeal=None, HairSpecializesIn=None, HappyHour=None, HasTV=True, Music=Row(background_music=False, dj=False, jukebox=False, karaoke=False, live=False, no_music=False, video=False), NoiseLevel='average', Open24Hours=None, OutdoorSeating=False, RestaurantsAttire=None, RestaurantsCounterService=None, RestaurantsDelivery=None, RestaurantsGoodForGroups=True, RestaurantsPriceRange2=3, RestaurantsReservations=True, RestaurantsTableService=None, RestaurantsTakeOut=None, Smoking='no', WheelchairAccessible=None, WiFi=None)","['Cocktail Bars', 'Nightlife', 'Bars']","Row(Friday=None, Monday=None, Saturday=None, Sunday=None, Thursday=None, Tuesday=None, Wednesday=None)"
98,kKC4A895XcoEzJDVlEMlJQ,Jardins de Lumière,Rosemont-La Petite-Patrie,4101 Rue Sherbrooke E,Montreal,QC,H1X 2B2,45.5565235831,-73.5556698064,4.5,11,1,"Row(AcceptsInsurance=None, AgesAllowed=None, Alcohol=None, Ambience=None, BYOB=None, BYOBCorkage=None, BestNights=None, BikeParking=None, BusinessAcceptsBitcoin=None, BusinessAcceptsCreditCards=None, BusinessParking=None, ByAppointmentOnly=None, Caters=None, CoatCheck=None, Corkage=None, DietaryRestrictions=None, DogsAllowed=None, DriveThru=None, GoodForDancing=None, GoodForKids=True, GoodForMeal=None, HairSpecializesIn=None, HappyHour=None, HasTV=None, Music=None, NoiseLevel=None, Open24Hours=None, OutdoorSeating=None, RestaurantsAttire=None, RestaurantsCounterService=None, RestaurantsDelivery=None, RestaurantsGoodForGroups=None, RestaurantsPriceRange2=None, RestaurantsReservations=None, RestaurantsTableService=None, RestaurantsTakeOut=None, Smoking=None, WheelchairAccessible=None, WiFi=None)","['Botanical Gardens', 'Arts & Entertainment']","Row(Friday='9:00-22:00', Monday='9:00-21:00', Saturday='9:00-22:00', Sunday='9:00-21:00', Thursday='9:00-21:00', Tuesday='9:00-21:00', Wednesday='9:00-21:00')"
99,yZZIs-9_AqoHXb2Z6g26kQ,Pavillon 67,,"Casino de Montréal - 5e étage, Pavillon de la France - 1 Avenue du Casino",Montreal,QC,H3C 4W7,45.5055720763,-73.5258185765,4.5,33,1,"Row(AcceptsInsurance=None, AgesAllowed=None, Alcohol='full_bar', Ambience=Row(casual=True, classy=False, divey=None, hipster=False, intimate=False, romantic=False, touristy=False, trendy=False, upscale=False), BYOB=None, BYOBCorkage=None, BestNights=None, BikeParking=False, BusinessAcceptsBitcoin=None, BusinessAcceptsCreditCards=True, BusinessParking=Row(garage=False, lot=False, street=False, valet=False, validated=False), ByAppointmentOnly=None, Caters=False, CoatCheck=None, Corkage=None, DietaryRestrictions=None, DogsAllowed=None, DriveThru=None, GoodForDancing=None, GoodForKids=True, GoodForMeal=Row(breakfast=False, brunch=False, dessert=False, dinner=False, latenight=False, lunch=False), HairSpecializesIn=None, HappyHour=None, HasTV=False, Music=None, NoiseLevel='average', Open24Hours=None, OutdoorSeating=False, RestaurantsAttire='casual', RestaurantsCounterService=None, RestaurantsDelivery=False, RestaurantsGoodForGroups=True, RestaurantsPriceRange2=2, RestaurantsReservations=True, RestaurantsTableService=True, RestaurantsTakeOut=False, Smoking=None, WheelchairAccessible=None, WiFi='free')","['Restaurants', 'Buffets']","Row(Friday='4:30-22:30', Monday='4:30-22:00', Saturday='4:30-23:00', Sunday='4:30-22:00', Thursday='4:30-22:00', Tuesday='4:30-22:00', Wednesday='4:30-22:00')"
100,eehnof3F4vRB8ydbRvd_zA,Smart Burger,Ville-Marie,896 Rue Sherbrooke O,Montreal,QC,H3A 1G3,45.5033525,-73.5748482,4.0,8,0,"Row(AcceptsInsurance=None, AgesAllowed=None, Alcohol='none', Ambience=Row(casual=False, classy=False, divey=None, hipster=False, intimate=False, romantic=False, touristy=False, trendy=False, upscale=False), BYOB=None, BYOBCorkage=None, BestNights=None, BikeParking=True, BusinessAcceptsBitcoin=None, BusinessAcceptsCreditCards=True, BusinessParking=Row(garage=False, lot=False, street=False, valet=False, validated=False), ByAppointmentOnly=None, Caters=None, CoatCheck=None, Corkage=None, DietaryRestrictions=None, DogsAllowed=None, DriveThru=False, GoodForDancing=None, GoodForKids=True, GoodForMeal=Row(breakfast=False, brunch=False, dessert=False, dinner=False, latenight=False, lunch=False), HairSpecializesIn=None, HappyHour=None, HasTV=True, Music=None, NoiseLevel=None, Open24Hours=None, OutdoorSeating=False, RestaurantsAttire='casual', RestaurantsCounterService=None, RestaurantsDelivery=False, RestaurantsGoodForGroups=True, RestaurantsPriceRange2=1, RestaurantsReservations=False, RestaurantsTableService=False, RestaurantsTakeOut=True, Smoking=None, WheelchairAccessible=None, WiFi=None)","['Restaurants', 'Food', 'Burgers']","Row(Friday='11:00-23:00', Monday='11:00-23:00', Saturday='11:00-23:00', Sunday='11:00-23:00', Thursday='11:00-23:00', Tuesday='11:00-23:00', Wednesday='11:00-23:00')"
101,Xu3y7gnAdOOMrDreVktA6w,Blumenthal,Ville-Marie,305 Rue Sainte-Catherine O,Montreal,QC,H2X 2A1,45.5067297,-73.5668177,4.5,9,1,"Row(AcceptsInsurance=None, AgesAllowed=None, Alcohol=None, Ambience=Row(casual=False, classy=False, divey=None, hipster=False, intimate=False, romantic=False, touristy=False, trendy=False, upscale=False), BYOB=None, BYOBCorkage=None, BestNights=None, BikeParking=None, BusinessAcceptsBitcoin=None, BusinessAcceptsCreditCards=None, BusinessParking=None, ByAppointmentOnly=None, Caters=None, CoatCheck=None, Corkage=None, DietaryRestrictions=None, DogsAllowed=None, DriveThru=None, GoodForDancing=None, GoodForKids=False, GoodForMeal=Row(breakfast=False, brunch=False, dessert=False, dinner=False, latenight=False, lunch=False), HairSpecializesIn=None, HappyHour=None, HasTV=None, Music=None, NoiseLevel=None, Open24Hours=None, OutdoorSeating=True, RestaurantsAttire='casual', RestaurantsCounterService=None, RestaurantsDelivery=False, RestaurantsGoodForGroups=True, RestaurantsPriceRange2=3, RestaurantsReservations=True, RestaurantsTableService=None, RestaurantsTakeOut=True, Smoking=None, WheelchairAccessible=None, WiFi='free')","['Restaurants', 'Brasseries']","Row(Friday='12:00-0:00', Monday='12:00-0:00', Saturday='12:00-0:00', Sunday='12:00-0:00', Thursday='12:00-0:00', Tuesday='12:00-0:00', Wednesday='12:00-0:00')"
102,mXy6qW1iJc3RUXKfDVIU1g,Imago Tattoo Studio,Plateau-Mont-Royal,4097 Boulevard Saint-Laurent,Montreal,QC,H2W 1Y7,45.5171765009,-73.5795219987,3.0,3,1,"Row(AcceptsInsurance=None, AgesAllowed=None, Alcohol=None, Ambience=None, BYOB=None, BYOBCorkage=None, BestNights=None, BikeParking=None, BusinessAcceptsBitcoin=None, BusinessAcceptsCreditCards=None, BusinessParking=None, ByAppointmentOnly=True, Caters=None, CoatCheck=None, Corkage=None, DietaryRestrictions=None, DogsAllowed=None, DriveThru=None, GoodForDancing=None, GoodForKids=None, GoodForMeal=None, HairSpecializesIn=None, HappyHour=None, HasTV=None, Music=None, NoiseLevel=None, Open24Hours=None, OutdoorSeating=None, RestaurantsAttire=None, RestaurantsCounterService=None, RestaurantsDelivery=None, RestaurantsGoodForGroups=None, RestaurantsPriceRange2=2, RestaurantsReservations=None, RestaurantsTableService=None, RestaurantsTakeOut=None, Smoking=None, WheelchairAccessible=None, WiFi=None)","['Beauty & Spas', 'Tattoo', 'Piercing']","Row(Friday='12:00-19:00', Monday=None, Saturday='12:00-19:00', Sunday=None, Thursday='12:00-19:00', Tuesday='12:00-19:00', Wednesday='12:00-19:00')"
